2015-02-11 17:30:39: ----- Tarea 'Sincronizar Proyecto UTP PE': ANÁLISIS comenzado por Analyze And Sync All en ordenador 'VICTOR-VAIO' (GoodSync v 8.9.9.9) -----
2015-02-11 17:30:39: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:40: izquierda: Archivos: 7,440 (excluidos 0). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: derecha: Archivos: 6,860 (excluidos 7). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: Cambios: 730, Conflictos: 0, TiempoCopia: 0, EstadoCopia: 0/0, Errores: 0
2015-02-11 17:30:41: Left to Right: Copy File: 730 
2015-02-11 17:30:41: ----- Análisis Completado. Tiempo 00:00:02, Velocidad: 4,074 archivo/s -----
2015-02-11 17:30:41: ===== Tarea 'Sincronizar Proyecto UTP PE': SINC comenzada por Analyze And Sync All en ordenador 'VICTOR-VAIO' =====
2015-02-11 17:30:41: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\b9\d97b70f183c0c49d714f08507a88ebae914ed5' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\b9\d97b70f183c0c49d714f08507a88ebae914ed5'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ba\18b8e8ba40f101fe9dd01b74eee0c7d31266c3' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ba\18b8e8ba40f101fe9dd01b74eee0c7d31266c3'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ba\45c5c3e5f576d7fbfd9c67658b939531a90130' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ba\45c5c3e5f576d7fbfd9c67658b939531a90130'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ba\fa6a14d7c474555dbcc58f61d44f9584d2e626' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ba\fa6a14d7c474555dbcc58f61d44f9584d2e626'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bb\3ed812173e985c00fa9a106d6ecd8ccd4b7e74' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bb\3ed812173e985c00fa9a106d6ecd8ccd4b7e74'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bb\9f80925370572c1b2bd627eddade9246182aaa' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bb\9f80925370572c1b2bd627eddade9246182aaa'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bb\ccf96ba34580020d60b53a04a0123cd2a033d6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bb\ccf96ba34580020d60b53a04a0123cd2a033d6'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bb\df85d5361c29798beadf45c8b48d77b4ec42b7' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bb\df85d5361c29798beadf45c8b48d77b4ec42b7'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bc\b6ab8524bc747d660857fa21f5ebd24a26d949' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bc\b6ab8524bc747d660857fa21f5ebd24a26d949'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bd\696061abd7d09861e337bb7eba3f330d982b1b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bd\696061abd7d09861e337bb7eba3f330d982b1b'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\bd\6a65613e202170a9ecb379460548a035778c56' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\bd\6a65613e202170a9ecb379460548a035778c56'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\be\12439548eb869b8e557d313c3bbe42927be4d1' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\be\12439548eb869b8e557d313c3bbe42927be4d1'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\be\848a1779adbb467d204d12783699f38b2e0874' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\be\848a1779adbb467d204d12783699f38b2e0874'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\be\97d12f63d5437fe1135dc833ba2ce156da7aab' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\be\97d12f63d5437fe1135dc833ba2ce156da7aab'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\be\a1539c074981b7b6c9ae3f4969b57265231594' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\be\a1539c074981b7b6c9ae3f4969b57265231594'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c0\284413b2dfce46db4d84cd5f629bf1bd6eca14' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c0\284413b2dfce46db4d84cd5f629bf1bd6eca14'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c0\54261ab0ba0e3d61510371d29ef0adc1e0e2cf' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c0\54261ab0ba0e3d61510371d29ef0adc1e0e2cf'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c0\b6b11b771ff32a9a398da52e71be79eaa8956e' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c0\b6b11b771ff32a9a398da52e71be79eaa8956e'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c0\c644fc34450889a1a6749320f0e5edd141ea74' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c0\c644fc34450889a1a6749320f0e5edd141ea74'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c0\c7737739570d74eea87218ffcf5d6622e69527' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c0\c7737739570d74eea87218ffcf5d6622e69527'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c0\f6bcffc6e2a8e40866d0a08bdd205ad35f66fd' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c0\f6bcffc6e2a8e40866d0a08bdd205ad35f66fd'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c1\1b2983436e34190e1e4bd5c45c5affc269e07a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c1\1b2983436e34190e1e4bd5c45c5affc269e07a'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c1\b97895ed16f0fecfab4166d71b7873f737c898' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c1\b97895ed16f0fecfab4166d71b7873f737c898'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c1\e6bcb6f9be694f0e31d12b33842a8c086e6f1b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c1\e6bcb6f9be694f0e31d12b33842a8c086e6f1b'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c2\010367a21e1724d9b9696830fc1120b433c86d' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c2\010367a21e1724d9b9696830fc1120b433c86d'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c3\0e19014dd0928ffa98f5d95e3fd73a39cf0bab' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c3\0e19014dd0928ffa98f5d95e3fd73a39cf0bab'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c3\e073a3131d3cbc0f3af02f113c70f4e35e5907' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c3\e073a3131d3cbc0f3af02f113c70f4e35e5907'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c4\4b0fd8612d715db0c5d1273681ba2cc41c8671' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c4\4b0fd8612d715db0c5d1273681ba2cc41c8671'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c4\90647ed1629c8266b393d6e1de92f53705e230' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c4\90647ed1629c8266b393d6e1de92f53705e230'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c4\f15eb4429af64805898c0373562e1f33e81213' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c4\f15eb4429af64805898c0373562e1f33e81213'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c5\06f7389e4087135bfb9d56c0c2c0e46b201223' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c5\06f7389e4087135bfb9d56c0c2c0e46b201223'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c5\38dc2b86a3c7dc6a989abcf9bed622dd1bdae3' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c5\38dc2b86a3c7dc6a989abcf9bed622dd1bdae3'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c5\5b8b6c8f1794bcebe6653881d578cd226e5ab1' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c5\5b8b6c8f1794bcebe6653881d578cd226e5ab1'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c5\65a8c54abc66ab0718c5b753ddb1c29807636a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c5\65a8c54abc66ab0718c5b753ddb1c29807636a'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c5\a3f936f0b273b022c9c1ab4510c268d50aba93' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c5\a3f936f0b273b022c9c1ab4510c268d50aba93'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c7\118ee9d01eb906944eed7e92f4869d5be72cd3' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c7\118ee9d01eb906944eed7e92f4869d5be72cd3'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c7\52e146ec0193996fbffd6c7f1115c1ab23fdd8' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c7\52e146ec0193996fbffd6c7f1115c1ab23fdd8'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c7\9e9cf67fd76caa2a3867fcab8267e297234a1f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c7\9e9cf67fd76caa2a3867fcab8267e297234a1f'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c7\f6e4d3836e0569f1ec8e53070b9a80965dd2ac' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c7\f6e4d3836e0569f1ec8e53070b9a80965dd2ac'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c8\af5a5a73f18e0337762e76557873a5a4ed374b' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c8\af5a5a73f18e0337762e76557873a5a4ed374b'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c9\a6b5eef773b6b65d5b32510c3147f55cc15a68' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c9\a6b5eef773b6b65d5b32510c3147f55cc15a68'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\c9\fb1cbfcfc7727f07ba8c8fc9fb7cade6100071' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\c9\fb1cbfcfc7727f07ba8c8fc9fb7cade6100071'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ca\425dd1e813f2595cc1c1b5cfc7dc04950f3b19' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ca\425dd1e813f2595cc1c1b5cfc7dc04950f3b19'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ca\693b0c38c8dc4f01bd09142dddab98849b8c0f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ca\693b0c38c8dc4f01bd09142dddab98849b8c0f'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ca\8869e698496531751d19dcdf1b2e049ea1d2b6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ca\8869e698496531751d19dcdf1b2e049ea1d2b6'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ca\a4ea9c3f556d8002a8276b91d204fcb5abe524' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ca\a4ea9c3f556d8002a8276b91d204fcb5abe524'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cb\9cf8d3c37c8212f409b5c32ee40296ad7e16a6' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cb\9cf8d3c37c8212f409b5c32ee40296ad7e16a6'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cb\ea8ad7fda85cb1d85dca9ee1534748a048cd20' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cb\ea8ad7fda85cb1d85dca9ee1534748a048cd20'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cc\3198f16f08fe9b1e0ec72481dce6d7c4a372da' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cc\3198f16f08fe9b1e0ec72481dce6d7c4a372da'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cc\51d6652a2db852539f6468a4f0bd6890c14bf8' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cc\51d6652a2db852539f6468a4f0bd6890c14bf8'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cc\c9226ac630e0e805820533db7697f83ff796e5' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cc\c9226ac630e0e805820533db7697f83ff796e5'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cc\eeb5ba9da51e75db2e67dcaedbfc93358e147f' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cc\eeb5ba9da51e75db2e67dcaedbfc93358e147f'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cd\221be1098abb4788e58aededa60f34411dabc4' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cd\221be1098abb4788e58aededa60f34411dabc4'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cd\30526ae70769887461640a049dc9c92904f4ac' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cd\30526ae70769887461640a049dc9c92904f4ac'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cd\76c745579e2c1dc4b216369b12ea26fe5d68b5' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cd\76c745579e2c1dc4b216369b12ea26fe5d68b5'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ce\32dd4d64e19368d643e9cae7c420da70ae7f32' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ce\32dd4d64e19368d643e9cae7c420da70ae7f32'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ce\aeb4e5dda16d7619e89ed67d037123fb8a8cd8' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ce\aeb4e5dda16d7619e89ed67d037123fb8a8cd8'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\ce\c7d4cc19a73346ffdd3a9b0284d18241e19ea4' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\ce\c7d4cc19a73346ffdd3a9b0284d18241e19ea4'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cf\165fe62d521bd531b2331a7140ca43b42a0961' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cf\165fe62d521bd531b2331a7140ca43b42a0961'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cf\38fcf9a27d12cd918d66628796c95f40ec812c' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cf\38fcf9a27d12cd918d66628796c95f40ec812c'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cf\88553ab6fd0ec78bf30f8fb3acd24fb030f381' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cf\88553ab6fd0ec78bf30f8fb3acd24fb030f381'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\cf\8d7a03e5882b905487595cb676b57a1dfdbc1a' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\cf\8d7a03e5882b905487595cb676b57a1dfdbc1a'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\d0\a291c0fe6e6a0d54b9f52a16a34c084b6fd372' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\d0\a291c0fe6e6a0d54b9f52a16a34c084b6fd372'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\d0\f897dd14c3af03b8e22c09cec9a9b513787406' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\d0\f897dd14c3af03b8e22c09cec9a9b513787406'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\d1\00bcd53e1442434a68a3ee6ef29074980dbfad' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\d1\00bcd53e1442434a68a3ee6ef29074980dbfad'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\d2\196ed11a3578b8024f5d4bfbdbad3333431bbe' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\d2\196ed11a3578b8024f5d4bfbdbad3333431bbe'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\d2\ae046b24ca4a382fb296b0aede7c0f29532413' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\d2\ae046b24ca4a382fb296b0aede7c0f29532413'
2015-02-11 17:30:44: Copiar Nueva 'C:\PLC\.git\objects\d3\d3ad8f1ca6a01d12f7e931489d080f30536303' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\.git\objects\d3\d3ad8f1ca6a01d12f7e931489d080f30536303'
